shots,run_id,overall_acc,macro_acc
1,0,0.8129770992366412,0.7220599062490228
1,1,0.6870229007633588,0.6991534553972194
1,2,0.6889312977099237,0.6039223043751404
1,3,0.8282442748091603,0.8830037267292621
1,4,0.8721374045801527,0.8797457523530131
1,5,0.7938931297709924,0.7341730555484488
1,6,0.8320610687022901,0.7413129685061529
1,7,0.9007633587786259,0.8332045607661541
1,8,0.8244274809160306,0.7339098250910362
1,9,0.8683206106870229,0.7799745866059474
1,10,0.8664122137404581,0.7510780793841657
1,11,0.6125954198473282,0.6622923791087119
1,12,0.7366412213740458,0.6337094174533732
1,13,0.7442748091603053,0.6253727439927456
1,14,0.799618320610687,0.7417018446030649
1,15,0.8435114503816794,0.7783724625692544
1,16,0.8587786259541985,0.8456554182550038
1,17,0.9236641221374046,0.9229121361748578
1,18,0.8435114503816794,0.8252974134622765
1,19,0.7938931297709924,0.7566903460371877
1,20,0.8740458015267175,0.8277642751355239
1,21,0.8854961832061069,0.8772962309150811
1,22,0.8568702290076335,0.7773675817194122
1,23,0.8358778625954199,0.744920021717934
1,24,0.8129770992366412,0.7515655958360693
1,25,0.9293893129770993,0.8761335823504831
1,26,0.833969465648855,0.7128695815317966
1,27,0.3549618320610687,0.5661785816824576
1,28,0.7099236641221374,0.6961911178197923
1,29,0.7557251908396947,0.6325484744856914
1,30,0.8969465648854962,0.868951029469872
1,31,0.7862595419847328,0.7168842724065688
1,32,0.7977099236641222,0.7242490398910691
1,33,0.8721374045801527,0.8057885116677043
1,34,0.7442748091603053,0.6583049777846002
1,35,0.8015267175572519,0.7686164482081282
1,36,0.8263358778625954,0.7688495464533535
1,37,0.8530534351145038,0.809006973048726
1,38,0.6870229007633588,0.5788682227395866
1,39,0.9580152671755725,0.9606248738568947
1,40,0.8072519083969466,0.7865601805658602
1,41,0.833969465648855,0.7470116520695997
1,42,0.9122137404580153,0.8955114374486545
1,43,0.9408396946564885,0.9217474977471908
1,44,0.37404580152671757,0.4650787559376093
1,45,0.8492366412213741,0.7830040109954148
1,46,0.8683206106870229,0.7840060491837297
1,47,0.7099236641221374,0.622717413860249
1,48,0.6927480916030534,0.7623426942177423
1,49,0.5858778625954199,0.6538493901069694
1,50,0.7748091603053435,0.6784935599503102
1,51,0.7729007633587787,0.7585440456190322
1,52,0.732824427480916,0.6109439626133156
1,53,0.7118320610687023,0.6315779898403276
1,54,0.7709923664122137,0.6469388799345052
1,55,0.7843511450381679,0.7168507290005487
1,56,0.851145038167939,0.8231173763371169
1,57,0.7958015267175572,0.6732212756159338
1,58,0.7881679389312977,0.7088548906570243
1,59,0.8263358778625954,0.7126518336588181
1,60,0.7290076335877863,0.6191208784961183
1,61,0.6106870229007634,0.5512165170005373
1,62,0.7309160305343512,0.6161517185310262
1,63,0.8435114503816794,0.782668576935213
1,64,0.9389312977099237,0.9024719784639963
1,65,0.48282442748091603,0.6312181088909924
1,66,0.799618320610687,0.7405218558031513
1,67,0.8854961832061069,0.8471020487061626
1,68,0.8072519083969466,0.6672738591688626
1,69,0.5572519083969466,0.6747651250913206
1,70,0.8568702290076335,0.8015483977338302
1,71,0.8129770992366412,0.7549921400408776
1,72,0.8625954198473282,0.8127226159308437
1,73,0.8645038167938931,0.8319225204174164
1,74,0.9351145038167938,0.9016029768351513
1,75,0.8740458015267175,0.7765054024782323
1,76,0.7805343511450382,0.6988271178539042
1,77,0.7557251908396947,0.7733989419613795
1,78,0.9064885496183206,0.90190771015086
1,79,0.9122137404580153,0.9053592697771068
1,80,0.8874045801526718,0.8478996995306766
1,81,0.7461832061068703,0.6596319321854666
1,82,0.8702290076335878,0.8794097497605057
1,83,0.6641221374045801,0.6572025936443774
1,84,0.8320610687022901,0.8158074722200902
1,85,0.7900763358778626,0.7192735294201255
1,86,0.8721374045801527,0.8242663801263848
1,87,0.9255725190839694,0.8974714525716138
1,88,0.34541984732824427,0.474399558818931
1,89,0.816793893129771,0.7414445837348592
1,90,0.8797709923664122,0.8259287685874531
1,91,0.7366412213740458,0.5845080632094217
1,92,0.7118320610687023,0.615603369122442
1,93,0.7709923664122137,0.702871940940864
1,94,0.6545801526717557,0.5812390024532169
1,95,0.8549618320610687,0.8019307357092299
1,96,0.7977099236641222,0.6689587046559954
1,97,0.8187022900763359,0.8317582145811481
1,98,0.8034351145038168,0.6665182797349503
1,99,0.8912213740458015,0.8527623563389931
3,0,0.8918918918918919,0.8760564201200677
3,1,0.9034749034749034,0.8895057410969284
3,2,0.8918918918918919,0.8569874298148471
3,3,0.8378378378378378,0.8383701501816557
3,4,0.8359073359073359,0.8499154863903945
3,5,0.88996138996139,0.8818800878164402
3,6,0.8841698841698842,0.9123195585863885
3,7,0.8861003861003861,0.8962619727613608
3,8,0.9073359073359073,0.8629228109032271
3,9,0.8204633204633205,0.7969439101630044
3,10,0.8938223938223938,0.8778049775601794
3,11,0.8706563706563707,0.8400409939577625
3,12,0.88996138996139,0.9089001573701697
3,13,0.9034749034749034,0.9089001573701695
3,14,0.7857142857142857,0.8351110333974471
3,15,0.8957528957528957,0.9135581201064676
3,16,0.9034749034749034,0.9138544034504866
3,17,0.8378378378378378,0.8761389908880729
3,18,0.8996138996138996,0.8323036272852674
3,19,0.8803088803088803,0.8934448524411804
3,20,0.88996138996139,0.8944697013852462
3,21,0.8552123552123552,0.7996493170911775
3,22,0.9285714285714286,0.9238017524431233
3,23,0.8745173745173745,0.8916477239610655
3,24,0.8938223938223938,0.9012599327776806
3,25,0.8571428571428571,0.8732878708398903
3,26,0.9266409266409267,0.8981562433214819
3,27,0.8223938223938224,0.8141234870121039
3,28,0.9266409266409267,0.9010170775776651
3,29,0.8841698841698842,0.892735715257135
3,30,0.8571428571428571,0.8728458743758621
3,31,0.8223938223938224,0.8323716267412719
3,32,0.8687258687258688,0.8718015970157952
3,33,0.9517374517374517,0.9452312952924947
3,34,0.8552123552123552,0.8690039051116162
3,35,0.9111969111969112,0.9276340074993685
3,36,0.7722007722007722,0.7588156437605642
3,37,0.8416988416988417,0.8490412076703387
3,38,0.8455598455598455,0.8524023236385537
3,39,0.6756756756756757,0.7034446581570205
3,40,0.8359073359073359,0.8369470187095646
3,41,0.9362934362934363,0.9191437897068252
3,42,0.9247104247104247,0.9254677391152301
3,43,0.8706563706563707,0.8027772920673777
3,44,0.9227799227799228,0.9072584562180644
3,45,0.7413127413127413,0.753686541936236
3,46,0.88996138996139,0.9112558528103204
3,47,0.8552123552123552,0.8454760933341104
3,48,0.8571428571428571,0.8690913329836217
3,49,0.9266409266409267,0.869611043111655
3,50,0.9131274131274131,0.8989868081055352
3,51,0.832046332046332,0.8253191117328204
3,52,0.9382239382239382,0.9102067183462532
3,53,0.9054054054054054,0.9303491286355423
3,54,0.8803088803088803,0.9019642128577257
3,55,0.9073359073359073,0.9118727050183599
3,56,0.8494208494208494,0.8520720405665326
3,57,0.9362934362934363,0.9062384643779993
3,58,0.9092664092664092,0.9213100580909638
3,59,0.918918918918919,0.9191583610188262
3,60,0.9498069498069498,0.9557566396611684
3,61,0.7799227799227799,0.7758349361776534
3,62,0.8783783783783784,0.8422412620699035
3,63,0.7683397683397684,0.669187503642828
3,64,0.805019305019305,0.8587748440869616
3,65,0.8494208494208494,0.7950544967068834
3,66,0.7837837837837838,0.7579607934565095
3,67,0.9092664092664092,0.9325008257076801
3,68,0.9092664092664092,0.8836140739445514
3,69,0.8706563706563707,0.8517369003905112
3,70,0.8513513513513513,0.8866254784247442
3,71,0.8841698841698842,0.9024013522177537
3,72,0.915057915057915,0.8645547978473315
3,73,0.8166023166023166,0.7470323094558101
3,74,0.9227799227799228,0.9315439762196188
3,75,0.9459459459459459,0.9161615278506344
3,76,0.9092664092664092,0.8440675331740203
3,77,0.7741312741312741,0.7355112587670728
3,78,0.8803088803088803,0.8905840181849974
3,79,0.918918918918919,0.8881943230168444
3,80,0.8745173745173745,0.8790581103922598
3,81,0.833976833976834,0.8122486448679839
3,82,0.8745173745173745,0.8980736725534767
3,83,0.8861003861003861,0.8834829321365429
3,84,0.9034749034749034,0.8530823181985973
3,85,0.9054054054054054,0.9071467428260575
3,86,0.862934362934363,0.8794078218802821
3,87,0.8841698841698842,0.8816080899924229
3,88,0.9015444015444015,0.9197412134988635
3,89,0.9266409266409267,0.9340113850517767
3,90,0.918918918918919,0.920999203434944
3,91,0.8648648648648649,0.8337947582133629
3,92,0.8996138996138996,0.8668230654154767
3,93,0.888030888030888,0.9018816420897204
3,94,0.7413127413127413,0.6656515319306017
3,95,0.9420849420849421,0.9498018301567873
3,96,0.8764478764478765,0.8870334751607701
3,97,0.8532818532818532,0.8806755260243633
3,98,0.9054054054054054,0.9273620096753512
3,99,0.8687258687258688,0.8370198752695693
5,0,0.88671875,0.9132588260958818
5,1,0.931640625,0.9349739828680678
5,2,0.919921875,0.9357059579429311
5,3,0.931640625,0.9021583976211485
5,4,0.951171875,0.9331641270151628
5,5,0.837890625,0.8316043237278858
5,6,0.91796875,0.9225178489626046
5,7,0.900390625,0.9022948710683972
5,8,0.890625,0.9245207395013519
5,9,0.83203125,0.7300622671778557
5,10,0.8203125,0.8758087478753213
5,11,0.94140625,0.9594066736449743
5,12,0.921875,0.9201859692012121
5,13,0.890625,0.9074551241057357
5,14,0.966796875,0.945917804170255
5,15,0.80078125,0.8276698409456458
5,16,0.94140625,0.9518949260313917
5,17,0.9140625,0.9048338998797582
5,18,0.89453125,0.8979747340428291
5,19,0.908203125,0.9198031170742915
5,20,0.845703125,0.8228330766802268
5,21,0.916015625,0.9231959611331925
5,22,0.83984375,0.771444648756784
5,23,0.951171875,0.9530891465313847
5,24,0.826171875,0.8478814028100453
5,25,0.94921875,0.935702740698167
5,26,0.87890625,0.9008569702230504
5,27,0.92578125,0.9429763084171218
5,28,0.91015625,0.9050096029567102
5,29,0.8828125,0.9198798120381827
5,30,0.912109375,0.9324039232120475
5,31,0.869140625,0.8995719403950403
5,32,0.876953125,0.8867840151505245
5,33,0.86328125,0.8905086505484779
5,34,0.8828125,0.893963556296698
5,35,0.908203125,0.9190090803101092
5,36,0.892578125,0.912949866816445
5,37,0.873046875,0.8840095047788538
5,38,0.888671875,0.9135796165334832
5,39,0.9453125,0.9484965815217651
5,40,0.8828125,0.7995567259407691
5,41,0.857421875,0.8596133452973326
5,42,0.9453125,0.9173831263192
5,43,0.921875,0.9023030698534411
5,44,0.87109375,0.89353825729531
5,45,0.873046875,0.8674887453513408
5,46,0.966796875,0.9608504900694032
5,47,0.9140625,0.9407580700433623
5,48,0.927734375,0.9296124963598432
5,49,0.9296875,0.9393055359234438
5,50,0.849609375,0.8626890312917528
5,51,0.869140625,0.8824155156714069
5,52,0.91796875,0.9428969151189124
5,53,0.958984375,0.9446811367957944
5,54,0.880859375,0.9004512860365143
5,55,0.94140625,0.9326731339513349
5,56,0.921875,0.9381596778770004
5,57,0.89453125,0.8995860547591663
5,58,0.869140625,0.9080593434288398
5,59,0.912109375,0.9196274139973394
5,60,0.837890625,0.8602891742619588
5,61,0.826171875,0.816427957483384
5,62,0.923828125,0.9432911832756409
5,63,0.888671875,0.8954242892016605
5,64,0.8828125,0.888857166163635
5,65,0.85546875,0.8703226190780123
5,66,0.908203125,0.9104308679482925
5,67,0.896484375,0.8979322871683618
5,68,0.94140625,0.9400940722369006
5,69,0.92578125,0.9299273712183623
5,70,0.90234375,0.8764037305924899
5,71,0.896484375,0.9115028331472521
5,72,0.90625,0.9215476939931134
5,73,0.921875,0.9276069074867777
5,74,0.888671875,0.9074975709802032
5,75,0.91796875,0.9010723180580628
5,76,0.8984375,0.9274595369201668
5,77,0.86328125,0.8762116299454501
5,78,0.92578125,0.9297457525623279
5,79,0.921875,0.9424487840579087
5,80,0.841796875,0.8739564451479486
5,81,0.859375,0.868239920112699
5,82,0.869140625,0.8630121049353158
5,83,0.880859375,0.8702459241141213
5,84,0.896484375,0.8853141494217157
5,85,0.865234375,0.8785745405515022
5,86,0.892578125,0.8967690975130282
5,87,0.88671875,0.9029784836897106
5,88,0.931640625,0.9199504876409024
5,89,0.90625,0.8977876149360693
5,90,0.9453125,0.9364232997432224
5,91,0.8828125,0.9130945390487376
5,92,0.85546875,0.8688929170177095
5,93,0.873046875,0.8421616605300318
5,94,0.9140625,0.9127764469454543
5,95,0.904296875,0.9106973803532618
5,96,0.939453125,0.9098403478609578
5,97,0.9140625,0.9320890483535282
5,98,0.900390625,0.901840824428311
5,99,0.912109375,0.9278423890470874
10,0,0.9175050301810865,0.9298082869511441
10,1,0.9416498993963782,0.9482924482924483
10,2,0.9436619718309859,0.9428640142925856
10,3,0.9094567404426559,0.9380540094825808
10,4,0.937625754527163,0.9461966604823747
10,5,0.96579476861167,0.9650931079502508
10,6,0.9356136820925554,0.9253762110904967
10,7,0.903420523138833,0.9286057857486428
10,8,0.9255533199195171,0.9407338693052978
10,9,0.9255533199195171,0.9390503676217962
10,10,0.9195171026156942,0.9393595822167251
10,11,0.9396378269617707,0.9370920085205799
10,12,0.9235412474849095,0.9174397031539888
10,13,0.8511066398390342,0.8934240362811791
10,14,0.959758551307847,0.9408369408369408
10,15,0.9154929577464789,0.9416271559128702
10,16,0.9476861167002012,0.9554043839758126
10,17,0.9356136820925554,0.9317666460523603
10,18,0.8853118712273642,0.9021164021164022
10,19,0.9154929577464789,0.9337250051535766
10,20,0.8913480885311871,0.9098811241668384
10,21,0.9456740442655935,0.9631691060262488
10,22,0.9356136820925554,0.9465745894317323
10,23,0.959758551307847,0.956641242355528
10,24,0.8953722334004024,0.9244142101284959
10,25,0.9476861167002012,0.9548890263175979
10,26,0.9436619718309859,0.9543049543049543
10,27,0.903420523138833,0.9166838452552738
10,28,0.9436619718309859,0.9509379509379509
10,29,0.9175050301810865,0.9410774410774411
10,30,0.9295774647887324,0.9305641448498592
10,31,0.9114688128772636,0.9423830138115852
10,32,0.9094567404426559,0.9079914794200509
10,33,0.9195171026156942,0.9378478664192951
10,34,0.9336016096579477,0.9501477358620215
10,35,0.9154929577464789,0.9312169312169312
10,36,0.9336016096579477,0.9531711674568818
10,37,0.9014084507042254,0.936885865457294
10,38,0.93158953722334,0.9396000824572254
10,39,0.9476861167002012,0.9612794612794614
10,40,0.9275653923541247,0.9376760805332234
10,41,0.9094567404426559,0.9284683570397855
10,42,0.9235412474849095,0.9399436542293685
10,43,0.9175050301810865,0.9289837146980005
10,44,0.89738430583501,0.9210128495842781
10,45,0.93158953722334,0.9538926681783825
10,46,0.9094567404426559,0.9367140795712224
10,47,0.9134808853118712,0.9238644952930667
10,48,0.9295774647887324,0.9369545798117227
10,49,0.9275653923541247,0.9514533085961657
10,50,0.9134808853118712,0.937641723356009
10,51,0.8993963782696177,0.9261664261664261
10,52,0.9517102615694165,0.9379852951281523
10,53,0.9195171026156942,0.9410430839002268
10,54,0.9235412474849095,0.9433106575963719
10,55,0.9235412474849095,0.935064935064935
10,56,0.9175050301810865,0.935374149659864
10,57,0.9134808853118712,0.9391534391534391
10,58,0.9758551307847082,0.9786641929499073
10,59,0.9396378269617707,0.9523809523809524
10,60,0.8873239436619719,0.9047619047619048
10,61,0.9054325955734407,0.9391534391534391
10,62,0.9235412474849095,0.9417989417989417
10,63,0.9094567404426559,0.9308390022675738
10,64,0.9255533199195171,0.9456125884697313
10,65,0.9295774647887324,0.9389816532673675
10,66,0.9577464788732394,0.9652648938363223
10,67,0.9175050301810865,0.934858792001649
10,68,0.93158953722334,0.9411117982546554
10,69,0.9114688128772636,0.9393595822167251
10,70,0.9255533199195171,0.936026936026936
10,71,0.9255533199195171,0.9358551501408644
10,72,0.8772635814889336,0.9185734900020615
10,73,0.9154929577464789,0.9239675668247097
10,74,0.9416498993963782,0.9454408025836597
10,75,0.9175050301810865,0.9363705077990793
10,76,0.9396378269617707,0.9390847247990105
10,77,0.9557344064386318,0.9597677454820311
10,78,0.9496981891348089,0.9447536590393734
10,79,0.937625754527163,0.956950456950457
10,80,0.937625754527163,0.9477083762798048
10,81,0.9215291750503019,0.9418332989761561
10,82,0.9175050301810865,0.9429327286470143
10,83,0.9436619718309859,0.9425547996976569
10,84,0.9255533199195171,0.936885865457294
10,85,0.9215291750503019,0.9406651549508692
10,86,0.8953722334004024,0.9302892874321446
10,87,0.8832997987927566,0.9157562014704871
10,88,0.9476861167002012,0.9550608122036693
10,89,0.9134808853118712,0.9189857761286332
10,90,0.9275653923541247,0.9391877963306534
10,91,0.9255533199195171,0.947296090153233
10,92,0.9356136820925554,0.9514533085961657
10,93,0.9617706237424547,0.967704253418539
10,94,0.9396378269617707,0.9461623033051604
10,95,0.9698189134808853,0.9739229024943311
10,96,0.9336016096579477,0.9514876657733801
10,97,0.9698189134808853,0.9705558991273276
10,98,0.9557344064386318,0.9516938088366659
10,99,0.89738430583501,0.937641723356009
25,0,0.9402654867256637,0.9509025154186445
25,1,0.9557522123893806,0.9538409377119055
25,2,0.9247787610619469,0.9414091510865705
25,3,0.9535398230088495,0.9634957538183345
25,4,0.9380530973451328,0.9502728534986599
25,5,0.9601769911504425,0.966514901998773
25,6,0.9623893805309734,0.9664664664664665
25,7,0.9004424778761062,0.9317704801575769
25,8,0.9513274336283186,0.956311149859537
25,9,0.9491150442477876,0.9611062675578804
25,10,0.918141592920354,0.9425716038619264
25,11,0.9646017699115044,0.967096128386451
25,12,0.9380530973451328,0.948464593625884
25,13,0.9469026548672567,0.95866834576512
25,14,0.9203539823008849,0.9407149084568439
25,15,0.9469026548672567,0.9659013852562239
25,16,0.9491150442477876,0.9563595853918434
25,17,0.9314159292035398,0.941263844489651
25,18,0.9469026548672567,0.949174981433046
25,19,0.9446902654867256,0.9605250411702024
25,20,0.9336283185840708,0.948561464690497
25,21,0.9446902654867256,0.964706642125997
25,22,0.9646017699115044,0.9718428105524879
25,23,0.9491150442477876,0.9647227873034324
25,24,0.9336283185840708,0.9425716038619264
25,25,0.9513274336283186,0.9719073912622299
25,26,0.9557522123893806,0.9581355549097484
25,27,0.9690265486725663,0.9772837353482515
25,28,0.9513274336283186,0.9444444444444445
25,29,0.9424778761061947,0.961703639122994
25,30,0.9535398230088495,0.964060835028577
25,31,0.9469026548672567,0.9659013852562239
25,32,0.9535398230088495,0.9653040136911105
25,33,0.9358407079646017,0.9545028899867609
25,34,0.9446902654867256,0.9575866188769414
25,35,0.9269911504424779,0.9461073977203011
25,36,0.9402654867256637,0.960508895992767
25,37,0.9513274336283186,0.949756207820724
25,38,0.9601769911504425,0.9694533242920339
25,39,0.9446902654867256,0.9538570828893409
25,40,0.9292035398230089,0.956343440214408
25,41,0.9380530973451328,0.9611224127353161
25,42,0.9269911504424779,0.9431689754270399
25,43,0.9469026548672567,0.9659013852562239
25,44,0.9491150442477876,0.9544383092770189
25,45,0.9358407079646017,0.9485130291581904
25,46,0.9380530973451328,0.952081113371436
25,47,0.9469026548672567,0.9599115244276536
25,48,0.9491150442477876,0.9629145274306565
25,49,0.9402654867256637,0.964125415738319
25,50,0.9380530973451328,0.95931415286254
25,51,0.9535398230088495,0.967677354774129
25,52,0.9137168141592921,0.946171978430043
25,53,0.9579646017699115,0.970066841034583
25,54,0.9623893805309734,0.9700829862120185
25,55,0.9601769911504425,0.9694533242920339
25,56,0.9336283185840708,0.944944944944945
25,57,0.922566371681416,0.9402144079563435
25,58,0.8982300884955752,0.926959217281798
25,59,0.9314159292035398,0.9406987632794085
25,60,0.9513274336283186,0.9557460686492946
25,61,0.9557522123893806,0.964125415738319
25,62,0.9557522123893806,0.9574574574574575
25,63,0.9247787610619469,0.941296134844522
25,64,0.9269911504424779,0.9497239174658528
25,65,0.9535398230088495,0.9611224127353161
25,66,0.9446902654867256,0.9605250411702024
25,67,0.9469026548672567,0.9515483225160645
25,68,0.9491150442477876,0.970712648132003
25,69,0.9557522123893806,0.964125415738319
25,70,0.9314159292035398,0.9484968839807549
25,71,0.9469026548672567,0.967709645129
25,72,0.9137168141592921,0.9396170363912301
25,73,0.9601769911504425,0.9670799832090156
25,74,0.9446902654867256,0.95995995995996
25,75,0.9513274336283186,0.9623010106881075
25,76,0.9446902654867256,0.952048823016565
25,77,0.9513274336283186,0.9604927508153315
25,78,0.9491150442477876,0.9652878685136749
25,79,0.9314159292035398,0.9479318027705125
25,80,0.9513274336283186,0.9653524492234169
25,81,0.9601769911504425,0.9652717233362395
25,82,0.9469026548672567,0.9568600858923441
25,83,0.9314159292035398,0.9448803642352029
25,84,0.915929203539823,0.9377603409861474
25,85,0.9646017699115044,0.9694694694694695
25,86,0.9292035398230089,0.9473021408505279
25,87,0.9446902654867256,0.9623333010429785
25,88,0.9446902654867256,0.964706642125997
25,89,0.9247787610619469,0.953953953953954
25,90,0.9646017699115044,0.973651070425264
25,91,0.9712389380530974,0.9736187800703929
25,92,0.922566371681416,0.941909651587071
25,93,0.9247787610619469,0.9497723529981594
25,94,0.9469026548672567,0.9617197843004295
25,95,0.9247787610619469,0.948529174335626
25,96,0.9491150442477876,0.9652878685136749
25,97,0.9247787610619469,0.944912654590074
25,98,0.9380530973451328,0.9575058929897639
25,99,0.9424778761061947,0.956278859504666
